SO2,NO2,O3,PM2.5,,PM10,Cluster,
5.442478,27.47254,43.42699,27.01106,52.2585,1,,
14.2957,21.86693,32.22272,23.92688,54.47694,2,,
17.86049,21.8726,28.44547,13.91352,15.94524,1,,
,,,,,,,
22.63101,34.45063,23.93075,19.64208,28.53517,2,,
18.1783,29.45636,27.27435,40.48647,64.7125,2,,
14.2284,31.51706,34.08583,35.76414,62.35783,2,,
11.70176,40.30649,39.60597,42.99154,60.68617,2,,
10.42819,31.9383,41.69029,40.577,63.27983,2,,
10.40201,44.33513,42.98751,44.11,79.847,0,,
19.42263,50.33892,38.1701,54.44783,83.91817,0,,
16.47744,53.15813,55.42966,55.74462,100.0649,0,,
11.42113,44.77736,40.68672,36.509,65.00683,2,,
7.268266,30.56115,39.13509,23.92483,52.34967,2,,
10.91877,34.87375,42.03789,23.85383,45.62317,2,,
7.570293,26.90077,47.46876,16.28133,36.6445,1,,
5.985965,32.70554,35.85786,22.591,48.49067,2,,
6.49215,27.93786,35.9213,13.904,30.7525,1,,
12.80295,38.64006,44.56955,18.35933,38.802,2,,
6.626548,24.626,45.83375,14.51583,27.79317,1,,
10.34805,31.26132,38.7162,33.11367,63.19133,2,,
7.625548,31.54088,34.09728,28.76317,65.19517,2,,
19.13388,30.76706,36.4432,33.8235,64.263,2,,
11.40077,26.3761,35.74067,24.68619,47.69872,2,,
10.95928,33.35086,28.10135,30.03083,58.18867,2,,
10.1637,28.4177,46.74805,20.23933,50.9035,1,,
12.74664,16.39915,35.27253,9.120833,24.18217,1,,
20.28288,27.74542,33.05871,21.2615,41.15417,2,,
8.810694,27.44392,42.92702,29.00583,58.10683,2,,
10.32999,26.74563,44.41292,25.397,57.31,2,,
21.72187,36.45931,27.84596,30.28617,72.81183,2,,
13.22019,40.54281,40.67364,39.688,82.22083,0,,
15.31822,45.91663,44.32463,45.26867,86.86883,0,,
25.25409,46.09904,37.18648,45.048,80.27133,0,,
24.53525,32.98322,36.77707,32.7855,59.56283,2,,
7.888467,32.81366,32.79907,22.55617,50.10933,2,,
6.480467,31.69132,32.93282,19.91967,44.9545,1,,
9.341422,30.38156,37.65605,19.81467,44.361,1,,
11.14485,34.61486,36.16524,22.16183,52.82817,2,,
8.086617,29.75818,36.98046,17.80783,54.02083,1,,
7.915964,18.67267,37.81699,13.64483,21.62133,1,,
10.01836,21.32636,46.24129,17.39351,25.11442,1,,
17.14216,33.47278,36.44282,27.8176,49.81417,2,,
33.00333,49.78261,39.41699,55.74462,90.36133,0,,
12.56027,39.70128,45.74284,54.49828,91.56567,0,,
13.30006,37.7379,46.72225,45.69118,71.50786,0,,
18.02274,31.83206,36.89452,37.46631,59.56567,2,,
17.74504,33.40596,41.18508,42.94718,64.58659,2,,
18.51402,38.20883,37.1251,53.02153,79.58089,0,,
18.17502,37.39643,51.0091,46.18459,79.07983,0,,
15.12775,37.0081,45.66893,44.89681,76.69933,0,,
30.98184,36.77304,36.60009,44.73586,73.90167,0,,
20.76522,28.6327,36.90918,35.36734,61.34633,2,,
28.8519,36.56368,25.64163,35.81779,62.35567,0,,
33.29393,42.07635,32.02767,45.28748,75.6495,0,,
26.73148,45.55307,38.33883,49.48682,81.4285,0,,
,,,,,,,
31.42835,51.00524,45.84094,54.42112,91.852,0,,
33.29393,53.15813,39.92807,55.74462,100.0649,0,,
22.69473,46.97629,53.03632,55.74462,100.0649,0,,
33.29393,53.15813,38.08214,55.74462,100.0649,0,,
23.38476,53.11735,55.7838,55.74462,100.0649,0,,
33.29393,53.15813,55.44928,55.74462,100.0649,0,,
18.49866,41.48713,55.5755,55.74462,100.0649,0,,
20.60935,46.19275,41.69879,55.74462,100.0649,0,,
33.29393,53.15813,32.53093,55.74462,100.0649,0,,
17.35864,52.76664,36.85359,55.74462,100.0649,0,,
18.98531,47.76421,35.56879,55.74462,100.0649,0,,
13.61474,38.76198,45.89195,44.8015,94.02,0,,
9.73039,19.77746,49.57793,18.57383,45.61883,1,,
24.17407,21.02172,37.31695,15.5585,51.688,2,,
7.961079,22.08044,34.57961,14.57183,24.4025,1,,
7.115406,22.62327,34.99817,27.25275,39.8,1,,
8.896167,30.64044,34.29479,33.09659,51.17,2,,
7.669731,21.84099,40.30347,25.81587,44.58683,1,,
24.41807,38.27838,22.86897,35.04014,59.11717,0,,
12.51494,23.687,44.59212,32.56338,53.67117,2,,
15.99695,24.53573,43.54865,28.51775,52.70433,2,,
12.05318,29.10157,43.71673,28.95818,53.72333,2,,
21.87959,36.12741,30.87629,30.69955,60.65667,2,,
13.44013,33.18005,32.56396,36.00083,64.17033,2,,
19.39565,39.92976,31.50872,45.07916,76.91133,0,,
29.48329,40.38171,31.0738,46.99228,84.60833,0,,
23.1875,36.18696,38.78944,45.12774,85.32017,0,,
20.41002,41.66495,40.87931,45.62231,75.84055,0,,
22.36331,41.39708,50.57383,50.78652,86.21627,0,,
33.29393,41.34484,35.96545,55.66457,90.16697,0,,
23.41002,50.87173,39.44345,55.74462,100.0649,0,,
27.89207,53.15813,47.22253,55.74462,100.0649,0,,
17.49831,43.11689,47.92166,49.50677,97.09533,0,,
28.95173,23.67415,35.09038,21.36853,41.19117,2,,
26.64551,28.99438,35.00177,27.15589,48.172,2,,
19.14636,45.36439,29.24847,47.27278,88.2005,0,,
19.87131,40.46382,34.47529,44.5754,90.08483,0,,
13.30966,33.36308,40.93132,36.19644,64.51361,2,,
28.24424,42.83481,28.05622,46.71446,77.11814,0,,
14.46626,33.62441,36.34117,34.59447,67.06483,2,,
25.29745,40.88617,32.04365,45.10829,78.33582,0,,
33.29393,42.62072,36.02655,45.89854,80.70192,0,,
33.29393,53.15813,29.73048,55.74462,100.0649,0,,
33.29393,53.15813,36.57171,55.74462,100.0649,0,,
33.29393,50.82722,31.23992,53.40119,100.0649,0,,
33.29393,53.15813,28.18277,54.98168,100.0649,0,,
18.95301,48.59852,35.06946,54.93612,100.0649,0,,
27.45469,50.96763,34.766,55.74462,100.0649,0,,
25.57576,42.34463,37.26136,48.54417,83.06683,0,,
21.5163,42.80911,35.85198,46.87878,90.15133,0,,
24.5885,49.7428,29.4074,49.28801,100.0649,0,,
14.73905,47.82627,33.24805,54.67784,100.0649,0,,
,,,,,,,
12.73747,46.80767,33.13589,46.94262,89.77766,0,,
16.66555,43.67226,38.6109,53.02956,100.0649,0,,
13.67887,31.21127,43.01413,27.41129,56.44346,2,,
12.69458,23.74791,47.56159,39.94801,86.86439,2,,
9.913861,21.72397,50.44049,37.44287,87.13544,2,,
6.74714,24.58275,40.66023,23.06478,33.26983,1,,
7.606576,26.36107,42.07746,19.63953,33.92033,1,,
7.530211,28.97621,38.3202,20.25178,37.57633,1,,
9.676997,30.68557,31.05059,27.05551,47.8605,2,,
29.55126,36.9589,28.44666,33.53144,55.80617,2,,
17.19643,28.13657,40.20897,25.93358,49.49317,2,,
10.06855,25.43555,36.13156,16.16923,31.651,1,,
26.79783,52.18557,24.40196,41.99591,62.43933,0,,
14.20352,25.15755,44.99858,52.07839,95.14,0,,
11.2736,24.41664,33.21175,28.11118,40.4895,2,,
11.4412,36.89966,28.97804,43.89292,72.11767,0,,
28.21063,46.76222,27.77761,49.26393,85.5935,0,,
18.7278,38.99234,38.94641,40.11327,69.65883,0,,
13.24245,33.69593,39.31429,32.88229,61.5065,2,,
33.29393,39.197,28.29984,36.26248,62.42433,0,,
33.29393,53.15813,22.9239,46.29403,83.39117,0,,
33.29393,53.15813,26.87803,55.74462,98.10967,0,,
22.30454,53.15813,35.98016,47.55451,88.74317,0,,
20.37803,50.87361,33.64928,47.03674,85.85633,0,,
12.71783,33.25464,41.74752,28.5571,53.79767,2,,
16.03837,33.186,43.71477,36.43111,64.61333,2,,
10.42907,30.37216,46.65289,29.34656,61.65133,2,,
16.24457,36.23323,42.25573,34.37646,64.75708,2,,
9.238856,42.49131,37.47882,31.93865,67.227,2,,
13.01462,36.47812,37.80778,31.81614,64.4135,2,,
11.0724,24.20727,59.38312,24.04302,55.40267,1,,
5.903475,26.11127,40.24526,26.3104,47.0165,1,,
8.719417,20.77726,33.45733,20.13661,46.14533,1,,
27.63059,39.73983,22.1028,33.44843,59.45817,0,,
25.09042,34.8587,30.12877,33.91117,69.05483,2,,
33.29393,53.15813,28.9146,37.98385,84.06267,0,,
30.41211,53.15813,34.31048,55.74462,100.0649,0,,
24.75817,50.0324,43.69155,48.91287,93.15567,0,,
31.10084,49.92459,44.61707,38.81766,79.17413,0,,
26.84986,53.15813,48.83825,44.16877,85.67183,0,,
33.29393,53.15813,46.51588,45.3687,91.19367,0,,
26.03783,51.7938,46.13524,36.84714,79.54167,0,,
16.99901,48.8245,48.44814,25.4,63.24317,2,,
33.29393,53.15813,36.81729,37.7375,85.7665,0,,
19.60944,50.30256,50.65737,42.416,100.0649,0,,
17.7628,37.84367,61.74311,34.96733,81.65983,2,,
14.74079,34.15571,65.45655,30.08317,81.2745,2,,
22.81432,53.15813,56.30635,36.99367,86.3955,0,,
16.10515,41.94409,64.72505,35.19033,86.4195,0,,
19.82461,44.18263,65.4716,41.939,100.0649,0,,
15.02362,33.4695,71.23797,43.73683,100.0649,0,,
10.65173,25.75416,68.00666,40.5256,85.84819,2,,
,,,,,,,
7.023168,20.66585,76.88174,31.4223,64.24315,1,,
8.31401,33.36277,71.34817,38.99133,71.399,2,,
13.98791,37.42369,67.22074,51.99517,100.0649,0,,
10.00265,24.25053,46.15748,31.56279,82.71967,2,,
13.40263,26.27801,67.70764,30.11717,65.69283,2,,
8.680195,27.10167,75.95303,35.70533,100.0649,2,,
17.72679,18.67818,43.29307,17.59153,36.1016,1,,
20.77833,21.98655,29.23729,14.61357,31.77219,2,,
26.79188,39.09017,35.57585,35.62819,51.76388,2,,
10.73649,33.41918,52.4392,38.33876,60.73736,2,,
13.26612,33.64406,56.15741,30.08055,51.64037,2,,
11.97052,26.12245,57.19281,24.8552,54.34145,1,,
17.82408,26.09274,47.88222,20.08981,42.74683,1,,
10.27767,23.1798,38.6166,18.10708,36.98098,1,,
26.04035,32.38016,40.39371,28.09333,54.87874,2,,
8.046478,21.2361,57.37451,29.68616,59.96273,1,,
13.11708,26.70527,65.99634,33.25923,66.05927,2,,
7.665629,17.55343,61.43243,17.48904,33.14881,1,,
21.58765,28.06306,45.69629,18.8063,41.7388,2,,
12.67865,27.25378,48.33843,26.36862,55.29833,2,,
12.9846,26.08592,49.59449,20.36155,40.28236,1,,
15.25274,19.68587,49.34913,17.57345,40.41456,1,,
13.66144,20.92,43.10621,14.58579,26.07234,1,,
29.3057,27.31983,48.56429,20.50798,34.0249,2,,
16.63986,27.48377,50.7026,23.277,46.32401,2,,
13.05965,29.42469,52.69205,27.54421,72.35118,2,,
13.611,30.76538,53.57364,26.21402,62.30845,2,,
12.69964,24.37476,62.85482,34.9631,73.17661,2,,
8.148798,15.80667,55.8631,18.40182,32.22398,1,,
18.7791,26.93052,51.03031,28.60006,48.65955,2,,
10.30645,24.30014,49.46786,25.43279,52.07708,1,,
15.27012,18.95125,53.47342,16.46478,39.67885,1,,
12.21889,21.78655,50.3647,31.04046,58.14143,2,,
7.486071,16.80289,55.17892,22.8203,45.48202,1,,
7.825894,13.82336,62.32661,29.24009,89.02367,1,,
10.90576,19.84491,59.66746,24.75634,56.66428,1,,
11.43127,19.41884,47.73838,23.14429,52.28839,1,,
17.65164,21.71803,45.69141,31.26558,50.22081,2,,
6.478401,21.35155,54.02424,27.48787,42.00856,1,,
8.129099,19.08404,63.66769,30.77513,47.37021,1,,
7.592683,18.88663,76.17392,20.04332,47.82161,1,,
8.827265,21.01822,74.18769,25.26921,45.11474,1,,
10.63468,23.05562,66.72023,21.08707,37.90558,1,,
7.107811,23.60315,59.48881,21.46093,36.99232,1,,
13.61812,28.61294,54.00516,28.22696,47.83714,2,,
8.045533,26.44355,62.58967,37.11869,62.72641,2,,
9.204754,28.49179,67.07969,28.98615,47.41404,1,,
11.79563,34.8987,74.45097,30.02591,52.25479,1,,
8.117868,25.43208,66.67207,26.80299,50.6062,1,,
8.014603,25.45461,57.65528,28.93291,61.38606,1,,
7.907293,25.8026,56.03813,25.52769,48.58514,1,,
10.65871,28.86652,53.91189,32.74792,58.69679,2,,
,,,,,,,
9.373749,22.80716,61.58356,25.33703,43.76384,1,,
11.06894,20.81612,76.47722,34.72117,52.12483,1,,
10.87359,24.61221,78.35052,25.50389,40.58959,1,,
6.755695,23.12293,59.62865,44.27376,66.35949,2,,
6.896408,18.5385,64.74069,32.96938,57.50917,1,,
7.768239,19.76184,55.47746,35.47335,56.47842,1,,
6.406139,18.03554,69.5008,29.02437,44.93167,1,,
7.476368,18.20045,65.45744,30.29652,49.22911,1,,
10.70875,22.42161,69.69437,26.14612,37.32478,1,,
6.833733,20.13553,70.78505,19.54088,28.28312,1,,
8.069872,17.03795,69.71094,20.74339,32.13586,1,,
11.02178,22.49636,58.23338,20.65322,36.82748,1,,
13.96236,25.25404,66.32003,30.69508,46.64035,1,,
10.88263,18.82189,59.9608,21.65726,34.83477,1,,
6.605249,14.98188,61.93486,21.70592,38.70736,1,,
6.545164,15.99716,84.06608,19.44186,34.23092,1,,
18.97821,19.17145,54.2056,26.56942,47.26678,1,,
13.18395,22.80549,43.52058,26.96757,41.57644,1,,
9.854736,18.53508,62.80542,19.35967,31.14868,1,,
6.98415,24.2119,61.66622,23.44724,35.40104,1,,
7.240028,23.38164,76.33036,25.67252,41.20275,1,,
7.300666,20.72304,68.37034,25.92304,41.73522,1,,
7.092797,32.90037,53.40807,25.02473,42.56469,1,,
9.483706,38.10835,58.59992,23.93396,35.54733,1,,
11.60884,34.25879,75.40901,27.83917,42.70883,1,,
7.002713,21.80666,68.82484,26.33804,36.83538,1,,
7.795954,30.76619,59.75005,23.60749,38.58463,1,,
6.210797,28.52867,68.53325,22.75654,37.28943,1,,
7.0368,21.46948,80.36489,23.38925,49.76122,1,,
7.964483,25.08428,66.88712,25.26737,56.06912,1,,
24.52898,32.24507,49.29913,31.38762,51.39028,2,,
11.94518,31.17587,54.87345,22.87928,42.55234,1,,
8.470188,20.31771,66.06342,26.71324,51.7316,1,,
12.00027,29.82133,78.0577,26.37863,44.31106,1,,
10.47235,28.07187,64.10296,33.53623,46.47752,1,,
9.642212,31.58384,61.23172,29.65029,47.93782,1,,
13.10265,27.87299,74.99806,39.24399,56.38099,2,,
9.803045,30.0221,65.29218,31.48353,41.66404,1,,
8.611788,28.85463,64.99631,30.83798,48.84532,1,,
8.601458,22.1346,70.62961,25.24508,43.83329,1,,
9.321636,24.64728,59.31585,22.15914,36.12932,1,,
12.04176,29.85397,57.68346,27.78074,42.79102,1,,
12.73788,29.59745,53.02435,38.62891,48.06257,2,,
11.16459,30.11438,55.14073,41.93551,57.56193,2,,
10.32609,22.20471,55.06241,38.6828,61.0704,2,,
24.8508,36.34254,60.29744,46.13061,65.2479,0,,
11.48908,28.05497,61.19711,48.09069,66.43827,2,,
9.522711,23.10748,60.66161,23.52099,40.93198,1,,
18.33768,34.27475,76.86383,32.76013,53.65973,2,,
11.90901,28.63789,61.78362,21.51039,48.57827,1,,
9.594857,29.6147,69.58049,21.78221,41.41147,1,,
13.28359,26.45733,80.93489,24.4998,53.63897,1,,
,,,,,,,
7.153028,26.68349,72.38471,21.30642,41.33826,1,,
15.69651,25.89221,26.72668,32.37991,53.18711,2,,
7.08772,19.93563,41.26879,25.34215,48.75974,1,,
5.892026,20.67283,43.05965,43.03879,73.0396,2,,
9.719304,26.39337,49.87699,32.81704,66.43017,2,,
9.49309,21.62984,54.68635,48.19806,79.70957,2,,
18.79747,27.82184,48.18793,44.09512,62.31526,2,,
22.61185,32.2127,57.06904,44.19825,84.89931,0,,
15.53265,28.52238,58.41106,55.74462,100.0649,0,,
7.863131,21.41719,60.81795,47.31489,64.91679,2,,
8.064206,18.66335,60.45486,37.85615,61.30093,1,,
14.34198,18.31864,42.08695,22.16031,38.76856,1,,
12.65217,23.46202,43.74443,18.02498,32.97736,1,,
9.66119,20.74858,49.52838,26.74535,44.72842,1,,
7.451315,20.33365,42.3517,33.04454,55.99894,2,,
12.16225,20.83779,34.27016,36.23221,56.1043,2,,
23.80764,24.97479,39.82253,43.50161,68.02521,2,,
14.71658,20.77962,55.08994,40.98662,79.83115,2,,
21.10362,29.1008,53.81226,37.01727,62.98819,2,,
9.623633,19.27827,54.47907,52.3398,79.59287,2,,
6.168512,21.16177,53.98872,35.62921,49.98758,1,,
12.95437,22.99585,59.89709,41.64827,70.25974,2,,
13.98468,21.42336,52.32357,41.0997,79.71988,2,,
11.17538,19.10343,41.82954,28.78142,63.1391,2,,
11.11818,16.22767,39.7149,15.34978,31.64219,1,,
16.18552,20.09832,41.86941,18.15047,34.17469,1,,
21.25201,30.4166,47.97191,27.31699,46.23547,2,,
7.391346,32.35702,49.12536,28.08469,46.83999,1,,
8.407673,27.27103,56.89163,42.43573,63.40245,2,,
9.729343,24.06307,49.99746,40.47985,55.15066,2,,
4.808412,27.82315,50.86436,32.39655,56.95617,1,,
5.394133,22.1613,42.45384,36.50511,58.62829,2,,
3.668395,17.79103,43.06141,39.26392,65.21257,2,,
3.330143,19.3625,46.09829,45.17755,65.16201,2,,
3.24678,18.45579,34.33828,45.93163,70.6815,2,,
3.185677,15.92276,44.20887,40.93922,49.00878,1,,
10.04019,18.442,61.87064,29.21851,36.20546,1,,
5.481861,21.64855,47.69407,36.74167,49.09614,1,,
14.56403,26.92521,43.29282,42.39874,62.34853,2,,
23.66322,35.99859,40.69555,28.9355,45.22391,2,,
19.5545,29.9666,63.91212,46.08929,54.85976,2,,
14.25294,27.14993,59.2484,49.82709,58.76371,2,,
11.35624,19.89092,56.81975,38.25718,39.9962,1,,
10.2006,14.92579,46.07671,29.63789,46.31409,1,,
14.28365,17.32874,53.24822,35.86227,59.43657,2,,
22.75774,26.86692,34.76829,34.91614,58.71696,2,,
7.923296,16.47677,48.90445,44.05008,66.90463,2,,
10.42715,19.85613,63.06228,37.81166,62.70299,1,,
12.82232,29.77875,58.26739,45.96721,74.51357,2,,
11.78552,23.93398,50.06386,44.43367,67.87914,2,,
10.78652,26.92835,41.83679,31.33259,44.53659,2,,
13.80348,21.15806,45.07804,32.50416,48.44902,2,,
,,,,,,,
9.625365,21.06612,60.15091,30.87203,42.57529,1,,
14.37921,27.00514,62.86473,40.01415,56.36706,2,,
15.68774,23.57198,40.21747,31.35458,44.88609,2,,
15.65009,17.41117,32.3998,21.83457,33.13257,1,,
10.12426,16.50101,40.49575,23.58747,37.89579,1,,
9.933443,18.18468,40.41563,21.8804,31.06505,1,,
11.76042,19.11177,43.62023,33.90044,49.64434,2,,
15.42818,22.7944,32.26115,22.21615,36.89047,2,,
11.2887,20.79262,46.1376,15.28479,21.23614,1,,
14.06743,19.32104,41.2609,24.73039,33.52042,1,,
18.36914,19.32405,42.86409,39.70552,51.02199,2,,
16.25752,24.20513,39.4333,40.38241,73.14368,2,,
18.50767,26.33301,46.14048,49.23055,72.76494,2,,
16.46061,30.3113,57.08349,49.62737,63.07159,2,,
16.46883,25.37231,64.20988,40.20959,54.25331,2,,
33.29393,30.91606,44.25791,51.24179,61.90043,0,,
14.13379,29.81203,67.12563,51.2611,72.58268,2,,
14.52174,33.68486,42.90136,48.21433,68.94898,0,,
13.94498,30.17882,54.05993,46.38674,67.91279,2,,
13.41098,24.57045,57.58099,40.69598,60.60956,2,,
17.0848,23.51122,63.16809,34.62606,53.62402,2,,
20.36345,34.95164,45.93336,43.10648,59.82576,2,,
22.05496,32.62312,47.91085,32.75743,50.69757,2,,
15.92882,24.73962,53.78388,26.56646,44.93923,1,,
12.87865,18.34296,49.44441,15.81763,26.83062,1,,
20.10612,25.54403,49.53872,21.90728,36.21602,1,,
20.17095,32.1854,55.38865,31.26132,47.98413,2,,
16.55932,34.82911,65.15898,38.53493,58.3005,2,,
26.85441,37.06088,67.63302,39.71803,61.15873,2,,
13.838,30.86434,58.56637,34.17253,52.71057,2,,
20.53798,30.24103,62.04079,24.21144,42.12279,2,,
12.02202,30.03214,57.63265,36.86912,56.91033,2,,
12.85845,27.45888,52.6429,36.07046,49.09772,2,,
19.07036,22.87735,48.09562,26.80409,39.77467,2,,
25.11914,27.22471,48.98952,23.95072,36.50991,2,,
27.80029,30.76893,40.89468,28.17159,49.40602,2,,
25.41725,38.47299,43.94391,31.00934,54.59774,2,,
15.6922,35.12446,53.76655,38.33673,59.83834,2,,
10.11089,38.11383,52.2538,40.78028,56.68006,2,,
14.77091,27.53355,60.68721,39.74577,52.31637,2,,
17.24778,24.98768,48.01715,30.18283,39.16032,2,,
9.064274,22.42519,46.68101,27.67921,40.95524,1,,
5.951049,29.43536,48.76762,30.98818,54.53247,2,,
11.21512,37.82894,55.65333,29.99128,52.0582,2,,
11.78425,41.71937,57.00843,41.47097,64.5888,2,,
13.40088,35.88357,53.33357,51.69138,72.44127,0,,
27.41585,53.15813,55.35968,41.16518,67.50262,0,,
15.70056,50.18015,63.20416,43.32993,69.24997,0,,
16.82923,45.41418,64.62204,44.38765,71.72503,0,,
15.78217,52.28364,59.63459,49.01864,72.26751,0,,
18.32049,48.53324,56.43683,47.45427,75.57069,0,,
14.5538,46.66706,54.60289,42.89832,72.13087,0,,
,,,,,,,
6.406706,40.07716,47.34581,31.68707,51.12733,2,,
10.51515,39.91809,40.9627,29.29919,48.37421,2,,
6.79646,36.66355,39.20081,30.42834,55.30319,2,,
11.68707,35.64128,42.18276,36.45637,62.83027,2,,
15.96345,40.18926,41.30704,54.03013,78.41339,0,,
16.53843,41.60343,39.15667,55.74462,87.73759,0,,
10.77682,43.08505,35.12374,32.94612,68.75734,2,,
12.84734,34.43833,40.05004,25.59766,52.01643,2,,
11.81088,38.0883,40.77893,24.31053,45.35434,2,,
9.950828,29.9314,43.99882,21.72866,38.7527,1,,
8.409346,31.52802,42.34745,27.51966,39.28337,1,,
8.209465,30.94054,42.56567,21.69406,36.76012,1,,
9.36534,37.48745,37.35962,25.65183,45.09444,2,,
13.23028,42.65674,37.58568,29.49096,51.2951,2,,
20.55829,47.00946,43.12973,38.00632,63.84579,0,,
26.62148,53.15813,52.72883,37.68808,67.82824,0,,
27.75017,52.04632,54.10488,43.71476,69.70668,0,,
25.21052,36.27498,57.68369,34.53354,55.45276,2,,
15.64377,38.61927,53.06646,34.79043,55.72279,2,,
16.81764,38.83811,51.89277,40.26271,64.74388,2,,
18.09456,43.3523,50.05319,50.05276,80.84866,0,,
31.51091,46.95507,42.64056,49.46294,77.28378,0,,
26.2521,42.11476,40.11923,39.25536,69.45423,0,,
23.51253,36.01333,37.10555,29.49126,50.95496,2,,
16.96591,28.65965,40.12352,27.74888,49.19567,2,,
17.37235,34.90929,41.85875,33.61879,56.53214,2,,
12.34702,35.7712,44.44867,33.91247,55.43587,2,,
16.61712,32.96691,48.32262,35.68754,60.04012,2,,
11.65904,34.95779,48.49387,29.52796,52.77824,2,,
12.62427,33.12207,42.47051,30.91126,56.24693,2,,
13.0197,34.09954,47.38852,32.82715,53.32664,2,,
12.52316,34.33657,48.80341,32.0097,54.82259,2,,
11.81187,33.6294,45.47601,31.01962,52.03572,2,,
11.88366,35.35599,44.02836,30.21012,50.77856,2,,
15.11904,38.03235,43.13413,35.44844,61.30955,2,,
14.37408,32.50297,52.22125,31.14808,51.71978,2,,
13.97968,27.66723,46.63629,28.40903,45.65039,2,,
14.86232,29.62038,42.1898,26.74489,46.19396,2,,
12.32319,26.57017,45.30852,25.24453,42.07847,1,,
12.16609,25.62997,46.17863,25.38458,42.09762,1,,
14.2198,29.38659,47.00216,25.94375,43.96558,2,,
14.78717,31.51765,43.91001,26.18544,44.16336,2,,
20.89645,34.76032,44.05968,29.68425,49.67276,2,,
18.61015,31.16626,46.00017,29.63386,48.86573,2,,
14.00935,35.22927,46.24865,34.43631,54.46859,2,,
15.2711,30.49823,47.87409,30.89478,50.63481,2,,
17.95184,32.96843,50.19903,31.71972,52.87264,2,,
12.9196,30.07756,54.90438,32.69718,53.82377,2,,
13.74546,31.90654,53.5509,33.42964,53.59707,2,,
12.89193,27.79838,47.03665,33.06325,52.83942,2,,
12.57037,27.81743,47.8579,32.88333,54.1963,2,,
13.85881,28.30013,49.44917,27.66624,44.29643,2,,
,,,,,,,
15.04342,26.3497,44.36789,26.33537,42.25137,2,,
18.63804,29.43614,42.34274,30.48525,48.9435,2,,
12.32618,27.16251,46.16962,29.76887,47.7139,2,,
14.52044,30.64892,46.41207,31.53095,52.57913,2,,
14.09051,32.48231,45.71485,30.23295,48.28678,2,,
21.70524,36.64279,51.68684,33.69985,52.72666,2,,
15.99441,35.77013,53.87755,28.91956,50.57933,2,,
14.59225,32.73064,49.45266,29.6977,49.43823,2,,
19.74056,36.73938,47.96721,30.68772,50.28804,2,,
17.66279,31.34824,51.04764,30.06023,50.20918,2,,
21.46556,31.4999,50.91648,31.36454,52.50799,2,,
11.25581,24.61337,49.45713,24.64943,44.7847,1,,
23.85149,34.91501,46.71418,28.34961,51.99643,2,,
17.32028,30.33927,47.57291,27.80776,49.63708,2,,
15.82713,27.49221,52.37682,27.97927,45.33766,2,,
13.60674,30.17872,49.27269,28.33431,48.61438,2,,
26.48008,35.09283,48.52674,32.89256,55.73852,2,,
21.53669,32.67109,48.23398,31.03201,50.57494,2,,
13.21805,28.13944,49.82541,27.69527,47.5025,2,,
22.49572,31.29469,47.96642,30.55621,50.62929,2,,
14.02674,26.7829,51.67946,27.28182,47.9185,2,,
19.88002,29.27451,51.35988,27.62147,47.09581,2,,
15.82164,27.56219,50.83246,27.62139,45.62996,2,,
15.65914,30.09188,49.59061,32.3459,52.93619,2,,
16.65908,32.06782,51.35522,30.34309,52.2413,2,,
12.33768,29.60579,53.86382,26.8876,46.71069,1,,
15.79604,29.53761,49.22941,27.11868,46.04868,2,,
13.29203,29.25995,46.64497,28.89799,49.18138,2,,
16.82511,28.89977,48.80991,29.10081,45.67287,2,,
25.72251,32.92873,47.11483,31.05403,51.21684,2,,
16.5637,25.94499,48.88026,27.65634,47.21937,2,,
16.80844,26.95027,51.70579,27.78684,48.5419,2,,
18.19019,37.54878,46.22003,30.32989,50.95777,2,,
17.48311,33.32667,49.12278,31.67856,50.71162,2,,
14.95848,33.54146,47.44436,29.83773,50.04679,2,,
16.13653,31.81317,49.63075,30.69597,48.63286,2,,
19.80904,33.97365,48.69859,31.07748,49.87057,2,,
18.56003,33.64403,45.82734,29.57221,51.12245,2,,
19.23519,32.2555,47.44273,30.82566,48.50696,2,,
19.16078,35.76986,45.47993,31.12564,52.90542,2,,
18.36175,34.65987,42.09347,30.17227,50.97514,2,,
18.22851,32.46686,39.37269,29.28039,48.56114,2,,
10.78952,28.19576,49.5712,26.73926,43.92678,1,,
13.20772,33.36826,46.41301,27.65251,45.84234,2,,
18.30464,34.14429,49.4861,29.96002,48.69951,2,,
17.62869,34.85066,50.76828,28.25447,44.71102,2,,
11.82228,29.04026,59.05454,25.11189,42.91574,1,,
15.21877,32.53654,53.22158,27.62376,48.84829,2,,
18.51881,32.02048,49.25985,28.22607,52.66903,2,,
10.81077,26.02655,48.86827,23.96677,41.56791,1,,
24.13057,37.41121,41.19032,32.16029,55.35746,2,,
18.65216,34.01327,46.67488,30.46862,48.69291,2,,
,,,,,,,
20.23902,37.67271,42.59061,30.68587,50.18887,2,,
14.67969,33.61007,43.92358,30.63347,47.86149,2,,
24.92958,40.47662,45.66573,31.10233,51.02465,2,,
23.26277,40.14575,48.84527,32.42807,52.96636,2,,
17.56303,28.40836,50.41529,29.67933,47.66208,2,,
16.98563,33.41024,49.57878,32.12426,52.47096,2,,
20.23469,36.05701,46.93937,32.06716,51.14957,2,,
15.73956,35.86863,49.81631,29.87872,50.54189,2,,
18.74903,36.81497,44.14132,29.9154,48.18924,2,,
